timestamp,temperature,humidity,light,label
2025-04-13 01:09:00,30.59624158411972,49.494608798611964,69,0
2025-04-13 01:14:00,32.167205686211766,37.21535280382724,83,0
2025-04-13 01:19:00,30.70760669408371,41.48232845211537,64,0
2025-04-13 01:24:00,32.38069376927106,42.77317662251489,92,0
2025-04-13 01:29:00,28.352616836840102,44.134634756192646,148,0
2025-04-13 01:34:00,30.3766061235171,44.73548705450324,85,0
2025-04-13 01:39:00,28.147386731989993,48.763238081448115,54,0
2025-04-13 01:44:00,29.587010532358992,53.04581286541389,66,0
2025-04-13 01:49:00,27.772537821174744,40.0141050428951,141,0
2025-04-13 01:54:00,31.403657704926104,45.214295522472774,144,0
2025-04-13 01:59:00,29.90675858918867,47.12194346129084,83,0
2025-04-13 02:04:00,29.989876633653,36.99386544355302,146,0
2025-04-13 02:09:00,29.747314963701715,39.98769130438693,95,0
2025-04-13 02:14:00,31.150508340996637,43.4146361549234,75,0
2025-04-13 02:19:00,30.98997363169874,42.79555580453711,103,0
2025-04-13 02:24:00,28.73113419265583,39.875842344893,82,0
2025-04-13 02:29:00,28.9767560961385,45.4615941244853,78,0
2025-04-13 02:34:00,31.86693091881543,54.10883079026418,104,0
2025-04-13 02:39:00,30.367707579220173,42.921937021528926,61,0
2025-04-13 02:44:00,29.955027934256684,44.34817190189051,127,0
2025-04-13 02:49:00,31.721749904260633,60.0,79,0
2025-04-13 02:54:00,30.405809696465443,51.75861600749769,121,0
2025-04-13 02:59:00,27.987094976639746,47.33868921909705,115,0
2025-04-13 03:04:00,31.745984916047504,47.029103638090135,125,0
2025-04-13 03:09:00,29.745201197400974,42.159729256682326,102,0
2025-04-13 03:14:00,30.28655568218586,42.115761085935816,67,0
2025-04-13 03:19:00,28.105224693345612,44.64207534912637,142,0
2025-04-13 03:24:00,31.210021166510618,47.18211518965019,103,0
2025-04-13 03:29:00,32.21166430824761,35.348471013560214,131,0
2025-04-13 03:34:00,33.38987638388247,47.45256037234448,88,0
2025-04-13 03:39:00,28.39731674245123,48.88445011341462,128,0
2025-04-13 03:44:00,32.55714158858248,49.758095081484875,100,0
2025-04-13 03:49:00,31.190890805937617,39.97344875348618,121,0
2025-04-13 03:54:00,29.84149221365252,41.57722775046346,107,0
2025-04-13 03:59:00,30.542722329657323,41.012586100098524,65,0
2025-04-13 04:04:00,29.695837376089198,46.930107527908476,71,0
2025-04-13 04:09:00,29.37399132937985,50.08995431315505,56,0
2025-04-13 04:14:00,33.12877957964302,46.32969852496544,68,0
2025-04-13 04:19:00,31.169343382624657,42.17288851704782,137,0
2025-04-13 04:24:00,29.130230051245977,57.99241601174008,66,0
2025-04-13 04:29:00,31.199939199356695,45.84709967175003,66,0
2025-04-13 04:34:00,28.826049323700115,39.11749332696024,66,0
2025-04-13 04:39:00,29.346404613171543,53.60344832993876,121,0
2025-04-13 04:44:00,30.501654052265284,43.17827692348505,145,0
2025-04-13 04:49:00,29.266310157417553,38.01552547233126,115,0
2025-04-13 04:54:00,28.818767318593085,37.77744822668927,88,0
2025-04-13 04:59:00,31.572354656800705,38.118929969398025,134,0
2025-04-13 05:04:00,30.053624199722567,40.38145615181693,121,0
2025-04-13 05:09:00,32.029714598674154,49.7584843860119,126,0
2025-04-13 05:14:00,33.51193628075495,49.39790774803335,58,0
2025-04-13 05:19:00,27.43026782978495,47.198868798042085,53,0
2025-04-13 05:24:00,29.782269009946607,48.17724224083309,113,0
2025-04-13 05:29:00,30.304621395168766,42.876436646927495,56,0
2025-04-13 05:34:00,29.014243590919556,38.70306574551801,108,0
2025-04-13 05:39:00,26.195547524084414,58.14264688440687,76,0
2025-04-13 05:44:00,31.00277872517754,47.695062772458755,146,0
2025-04-13 05:49:00,30.583484849313077,38.070306910345366,91,0
2025-04-13 05:54:00,31.57241469009273,48.64853556223586,96,0
2025-04-13 05:59:00,31.377813658975313,35.935024469980675,106,0
2025-04-13 06:04:00,30.575727343811252,39.05956812364764,348,0
2025-04-13 06:09:00,29.0152885925798,52.01363456097902,610,0
2025-04-13 06:14:00,30.74592439435416,44.79352450027076,307,0
2025-04-13 06:19:00,30.52594356513064,44.369385793446384,363,0
2025-04-13 06:24:00,28.15813901932428,55.62231720972926,480,0
2025-04-13 06:29:00,28.696426889439156,47.463547816568166,555,0
2025-04-13 06:34:00,29.158442941376027,48.262694920324215,592,0
2025-04-13 06:39:00,27.21095586469452,43.96738047870055,694,0
2025-04-13 06:44:00,28.77625278954681,40.46049445296392,552,0
2025-04-13 06:49:00,31.697685199569,31.739956593095005,455,0
2025-04-13 06:54:00,32.22800581514191,43.76639418372994,489,0
2025-04-13 06:59:00,30.647993301071487,43.18581690339885,366,0
2025-04-13 07:04:00,31.671762579217383,42.532423909526514,678,0
2025-04-13 07:09:00,31.547782085693463,46.08426510005303,718,0
2025-04-13 07:14:00,28.42912653235345,56.75822323599641,787,0
2025-04-13 07:19:00,32.94265203660197,53.69234808034091,581,0
2025-04-13 07:24:00,28.41365748097679,44.86163694953824,772,0
2025-04-13 07:29:00,31.686528645263966,49.18532805242033,670,0
2025-04-13 07:34:00,30.344479978499972,50.43183876067205,534,0
2025-04-13 07:39:00,33.08943972063858,37.35546196896598,486,0
2025-04-13 07:44:00,31.764640709122027,44.588286635906165,772,0
2025-04-13 07:49:00,31.600809464387652,49.315078521800984,752,0
2025-04-13 07:54:00,32.075862574241015,49.47391474722273,446,0
2025-04-13 07:59:00,29.11189527727911,41.86894015947037,688,0
2025-04-13 08:04:00,29.272578079857798,44.84922764851458,691,0
2025-04-13 08:09:00,28.798974441067436,56.09096710304769,442,0
2025-04-13 08:14:00,31.902210987470884,38.13045626515855,409,0
2025-04-13 08:19:00,32.201750229505464,49.21786286128027,456,0
2025-04-13 08:24:00,30.14635206845018,38.69156804597058,684,0
2025-04-13 08:29:00,31.195003459131573,39.969601922647506,593,0
2025-04-13 08:34:00,28.827462436987883,47.692136870756364,695,0
2025-04-13 08:39:00,29.062776066153088,43.64034362385993,446,0
2025-04-13 08:44:00,32.147811695029986,42.47641581098927,727,0
2025-04-13 08:49:00,31.729668986853678,36.13936461129404,527,0
2025-04-13 08:54:00,30.527350595464206,54.53149356815027,521,0
2025-04-13 08:59:00,31.417104759706255,40.78859780947093,722,0
2025-04-13 09:04:00,29.84543710076634,44.08515183803391,702,1
2025-04-13 09:09:00,30.61134505743413,61.056767892022606,678,1
2025-04-13 09:14:00,28.365964063669665,78.0283839460113,466,1
2025-04-13 09:19:00,29.21701985755804,95.0,758,1
2025-04-13 09:24:00,31.620191222004564,44.01887813451544,782,0
2025-04-13 09:29:00,29.56366891481491,49.73310711248229,445,0
2025-04-13 09:34:00,30.493662491156535,44.37344683748311,546,0
2025-04-13 09:39:00,32.11676052159311,45.50850273650519,598,0
2025-04-13 09:44:00,30.06993930574283,49.033780392968566,505,0
2025-04-13 09:49:00,29.48519359744562,43.945450138712786,784,0
2025-04-13 09:54:00,30.230273386320036,46.016545977618996,692,0
2025-04-13 09:59:00,29.75104279885452,45.87058579386336,512,0
2025-04-13 10:04:00,31.960985482974806,41.28557860048306,453,0
2025-04-13 10:09:00,32.68448109384644,41.17712043403313,416,0
2025-04-13 10:14:00,29.041711099479866,46.008784541649625,663,0
2025-04-13 10:19:00,29.852141645087634,46.174985814413134,352,0
2025-04-13 10:24:00,28.534464609866887,41.6238945339789,553,0
2025-04-13 10:29:00,30.191307626387538,50.66978119905444,317,0
2025-04-13 10:34:00,29.58013422269164,43.43548338564676,517,0
2025-04-13 10:39:00,29.7886680485928,42.48048726623908,637,0
2025-04-13 10:44:00,31.7565841442981,50.05506677135519,730,0
2025-04-13 10:49:00,31.83823825599601,51.46644210843971,795,0
2025-04-13 10:54:00,30.93006739586208,45.063834809443165,311,0
2025-04-13 10:59:00,28.815295551784487,45.19638459951695,351,0
2025-04-13 11:04:00,31.821819015355654,40.62784873352069,475,0
2025-04-13 11:09:00,30.38704100137117,48.49034502600192,728,0
2025-04-13 11:14:00,32.50008864374614,43.50399463004788,704,0
2025-04-13 11:19:00,30.67821290653992,44.6543297140197,538,0
2025-04-13 11:24:00,30.134022180390147,45.66645688089146,496,0
2025-04-13 11:29:00,30.365595319941406,43.53715885198894,389,0
2025-04-13 11:34:00,29.298038349426474,45.29348085948429,671,0
2025-04-13 11:39:00,30.775876051674164,43.3923405538481,543,0
2025-04-13 11:44:00,30.708552957975666,40.507405378671955,625,0
2025-04-13 11:49:00,27.23525212394039,49.59780368814452,404,0
2025-04-13 11:54:00,29.92340473413625,53.189628082944644,404,0
2025-04-13 11:59:00,30.914191001387085,50.36903488015304,568,0
2025-04-13 12:04:00,27.47684823424572,49.916598345911574,439,0
2025-04-13 12:09:00,27.88186285175403,42.77273280868321,501,0
2025-04-13 12:14:00,33.472670306299534,37.465122752032386,511,0
2025-04-13 12:19:00,30.819185172617928,47.72606828356404,604,0
2025-04-13 12:24:00,29.09466858258795,45.98163733882441,319,0
2025-04-13 12:29:00,29.782605156963555,44.79166172003987,353,0
2025-04-13 12:34:00,29.655963510690388,37.791275307221376,702,0
2025-04-13 12:39:00,26.770520596970904,41.84794195612713,456,0
2025-04-13 12:44:00,30.685897193484006,52.314472258764376,736,0
2025-04-13 12:49:00,31.65296388262945,48.82136950340709,302,0
2025-04-13 12:54:00,32.51096780386193,46.96020288811442,526,0
2025-04-13 12:59:00,30.408477464125127,46.17915469860694,502,0
2025-04-13 13:04:00,30.62388081595653,43.48539046264227,503,0
2025-04-13 13:09:00,30.615048553040197,32.628386304180445,733,0
2025-04-13 13:14:00,31.204996824948168,45.56345859480412,371,0
2025-04-13 13:19:00,31.677550761429593,45.0641310980231,469,0
2025-04-13 13:24:00,31.735582529316254,45.257036414838055,319,0
2025-04-13 13:29:00,32.52559326022501,35.822475379052044,354,0
2025-04-13 13:34:00,30.960230660737484,49.292017460505555,547,0
2025-04-13 13:39:00,28.865797124535263,44.43221937293487,333,0
2025-04-13 13:44:00,31.577820422368184,41.50739999294963,371,0
2025-04-13 13:49:00,30.03680377834184,45.848539548615335,794,0
2025-04-13 13:54:00,33.01369457132607,60.0,382,0
2025-04-13 13:59:00,33.11051988459367,44.306569340442636,673,0
2025-04-13 14:04:00,28.395314832226774,54.48178975800218,677,0
2025-04-13 14:09:00,30.886694033178173,46.95367344739737,301,0
2025-04-13 14:14:00,30.354444964348883,44.0550418531415,738,0
2025-04-13 14:19:00,31.216523685168703,48.08771492617449,778,0
2025-04-13 14:24:00,28.852897327035024,47.140594420421614,365,0
2025-04-13 14:29:00,32.41530168889671,40.486804327016344,307,0
2025-04-13 14:34:00,32.06128330853284,48.47903443375711,381,0
2025-04-13 14:39:00,30.993399284078645,47.895738839944286,617,0
2025-04-13 14:44:00,32.39833418495041,41.966155606396335,575,0
2025-04-13 14:49:00,31.066322819503373,49.546095149633274,404,0
2025-04-13 14:54:00,29.9882962721398,38.99989997501843,788,0
2025-04-13 14:59:00,30.274189803959786,47.0506328649881,737,0
2025-04-13 15:04:00,33.33517693361323,30.0,797,1
2025-04-13 15:09:00,30.779314111344362,50.62946839195722,647,1
2025-04-13 15:14:00,28.223451289075488,47.606370638053875,632,1
2025-04-13 15:19:00,25.667588466806617,47.866898252108115,571,1
2025-04-13 15:24:00,23.111725644537742,35.96636064736414,448,1
2025-04-13 15:29:00,20.55586282226887,44.16230888032722,695,1
2025-04-13 15:34:00,18.0,39.993639349444365,318,1
2025-04-13 15:39:00,18.0,44.906519867443016,707,1
2025-04-13 15:44:00,18.0,43.54613683951011,321,1
2025-04-13 15:49:00,18.0,55.21580983168413,388,1
2025-04-13 15:54:00,18.0,42.18936395480563,776,1
2025-04-13 15:59:00,18.0,38.24313536087503,766,1
2025-04-13 16:04:00,18.0,37.55904465389692,347,1
2025-04-13 16:09:00,18.0,47.80295272296219,786,1
2025-04-13 16:14:00,18.0,43.38764809655873,638,1
2025-04-13 16:19:00,18.0,56.3981796860467,566,1
2025-04-13 16:24:00,18.0,55.85963080216711,615,1
2025-04-13 16:29:00,18.0,48.13940182269459,440,1
2025-04-13 16:34:00,18.0,44.06868068114522,313,1
2025-04-13 16:39:00,18.0,42.19018901690609,710,1
2025-04-13 16:44:00,18.0,38.273013544097225,781,1
2025-04-13 16:49:00,18.0,47.06635288438292,379,1
2025-04-13 16:54:00,18.0,45.748663938741,454,1
2025-04-13 16:59:00,18.0,50.38523853095188,575,1
2025-04-13 17:04:00,18.0,41.41015379567139,322,1
2025-04-13 17:09:00,18.0,46.81872331227093,610,1
2025-04-13 17:14:00,18.0,37.31636183891412,564,1
2025-04-13 17:19:00,18.0,50.561591209140694,666,1
2025-04-13 17:24:00,18.0,45.46718906215538,597,1
2025-04-13 17:29:00,18.0,45.84508531835062,446,1
2025-04-13 17:34:00,18.0,55.69422698738345,430,1
2025-04-13 17:39:00,28.660274962497596,42.94677667019125,522,0
2025-04-13 17:44:00,29.834944334958212,37.2953785295354,332,0
2025-04-13 17:49:00,32.314049205186194,50.45274707295683,680,0
2025-04-13 17:54:00,30.878832238654066,41.372325084441336,589,0
2025-04-13 17:59:00,30.224868391878125,43.142427781579876,768,0
2025-04-13 18:04:00,30.625198406212082,47.25262690454637,136,0
2025-04-13 18:09:00,30.63125519844774,50.07363314434523,137,0
2025-04-13 18:14:00,29.63389829271757,42.31059358010013,141,0
2025-04-13 18:19:00,31.572970344049732,38.96424303345533,143,0
2025-04-13 18:24:00,29.23361808431046,45.07313010236844,90,0
2025-04-13 18:29:00,32.48908034341957,43.106267660499256,56,0
2025-04-13 18:34:00,31.89328494522393,42.226005119015234,143,0
2025-04-13 18:39:00,30.18738863031689,53.26482086470704,64,0
2025-04-13 18:44:00,30.303644340578604,52.403520819624944,66,0
2025-04-13 18:49:00,29.697342506094433,43.99959458534696,61,0
2025-04-13 18:54:00,30.864058414615748,42.3648797121181,69,0
2025-04-13 18:59:00,29.05978224145824,54.035056431010084,52,0
2025-04-13 19:04:00,31.909367882634875,43.697163014081774,5,1
2025-04-13 19:09:00,29.588593475720156,39.793665710728796,700,1
2025-04-13 19:14:00,27.491978068965917,37.97764895252567,10,1
2025-04-13 19:19:00,29.866075202724257,49.6840809310317,650,1
2025-04-13 19:24:00,29.1831765001561,47.252398080803346,15,1
2025-04-13 19:29:00,28.94931171548135,36.91004280806424,121,0
2025-04-13 19:34:00,33.23770901781177,46.06395097617302,69,0
2025-04-13 19:39:00,30.19862456043635,45.02199966704155,136,0
2025-04-13 19:44:00,31.384149478965043,51.63529531943739,80,0
2025-04-13 19:49:00,29.260551680540093,42.82654042057309,54,0
2025-04-13 19:54:00,28.549198488923036,50.57778833614901,120,0
2025-04-13 19:59:00,30.700993368684834,48.157187045743385,65,0
2025-04-13 20:04:00,27.85412764370809,44.24043032167008,84,0
2025-04-13 20:09:00,30.049989470308237,42.99739025206164,78,0
2025-04-13 20:14:00,26.596416815033958,41.53112853999286,99,0
2025-04-13 20:19:00,30.864966047647076,35.94779673745298,120,0
2025-04-13 20:24:00,28.870305540700983,36.26245597015665,66,0
2025-04-13 20:29:00,31.276849549277376,48.7263639247269,92,0
2025-04-13 20:34:00,30.470135638755234,45.940347960410485,5,1
2025-04-13 20:39:00,28.68020705847716,49.199002071040894,700,1
2025-04-13 20:44:00,30.875011880514204,42.07150843452062,10,1
2025-04-13 20:49:00,29.423198308120792,48.316185434484396,650,1
2025-04-13 20:54:00,30.524253943166272,43.776670758696945,15,1
2025-04-13 20:59:00,27.629638248558376,49.69664944359613,97,0
2025-04-13 21:04:00,31.004905713250388,44.010681420328254,108,0
2025-04-13 21:09:00,32.724449456825276,53.66322968438061,143,0
2025-04-13 21:14:00,29.90623368008264,49.87261155537688,5,1
2025-04-13 21:19:00,31.84858718268965,44.755597984514374,700,1
